"lon","lat"
NaN,NaN
-116.42,33.886
-116.41,33.88
-116.4,33.879
NaN,NaN
-116.93,33.901
-116.91,33.894
-116.91,33.891
NaN,NaN
-117.83,33.921
-117.8,33.913
-117.8,33.912
NaN,NaN
-117.83,33.921
-117.83,33.919
-117.83,33.914
-117.83,33.913
NaN,NaN
-117.06,33.9
-117.06,33.892
NaN,NaN
-117.09,33.899
-117.09,33.895
-117.09,33.894
NaN,NaN
-117.08,33.899
-117.07,33.893
NaN,NaN
-117.07,33.898
-117.07,33.894
NaN,NaN
-116.43,33.878
-116.42,33.872
-116.42,33.872
NaN,NaN
-116.94,33.893
-116.93,33.887
NaN,NaN
-117.8,33.912
-117.8,33.905
NaN,NaN
-117.96,33.913
-117.95,33.904
-117.95,33.902
NaN,NaN
-117.98,33.913
-117.98,33.911
-117.98,33.91
NaN,NaN
-117.97,33.912
-117.97,33.911
NaN,NaN
-117.97,33.911
-117.97,33.909
-117.97,33.902
NaN,NaN
-116.42,33.87
-116.4,33.864
NaN,NaN
-117.98,33.91
-117.98,33.906
NaN,NaN
-117.06,33.887
-117.05,33.878
-117.04,33.874
NaN,NaN
-117.98,33.906
-117.98,33.904
NaN,NaN
-117.98,33.906
-117.98,33.903
NaN,NaN
-116.2,33.857
-116.19,33.853
NaN,NaN
-116.4,33.861
-116.39,33.855
NaN,NaN
-117.1,33.881
-117.09,33.877
NaN,NaN
-117.11,33.88
-117.11,33.877
-117.11,33.874
NaN,NaN
-116.31,33.854
-116.3,33.844
-116.29,33.829
-116.28,33.823
-116.27,33.816
-116.27,33.809
NaN,NaN
-116.32,33.854
-116.32,33.852
-116.32,33.852
-116.3,33.837
NaN,NaN
-116.19,33.85
-116.19,33.84
NaN,NaN
-116.38,33.853
-116.37,33.847
NaN,NaN
-117.09,33.872
-117.08,33.868
-117.08,33.865
NaN,NaN
-116.26,33.843
-116.26,33.837
-116.26,33.837
NaN,NaN
-117.04,33.867
-117.04,33.861
-117.02,33.848
-117.02,33.846
NaN,NaN
-116.25,33.841
-116.25,33.838
-116.25,33.834
NaN,NaN
-116.37,33.844
-116.36,33.84
-116.36,33.836
NaN,NaN
-117.09,33.864
-117.09,33.858
NaN,NaN
-116.18,33.835
-116.18,33.834
NaN,NaN
-116.3,33.837
-116.29,33.825
-116.28,33.816
NaN,NaN
-116.18,33.832
-116.18,33.831
NaN,NaN
-117.11,33.859
-117.11,33.853
NaN,NaN
-117.08,33.858
-117.08,33.857
-117.07,33.852
-117.06,33.85
-117.06,33.848
-117.06,33.847
NaN,NaN
-116.27,33.832
-116.27,33.824
-116.27,33.823
NaN,NaN
-116.26,33.831
-116.25,33.823
-116.25,33.821
NaN,NaN
-116.24,33.83
-116.24,33.825
NaN,NaN
-117.11,33.856
-117.11,33.849
NaN,NaN
-117.68,33.869
-117.67,33.868
-117.66,33.868
NaN,NaN
-116.34,33.83
-116.33,33.825
NaN,NaN
-116.31,33.826
-116.3,33.818
NaN,NaN
-116.23,33.823
-116.23,33.82
-116.23,33.81
NaN,NaN
-116.17,33.82
-116.17,33.812
-116.17,33.809
NaN,NaN
-116.27,33.821
-116.27,33.812
-116.26,33.811
NaN,NaN
-116.25,33.817
-116.25,33.815
-116.25,33.814
-116.25,33.81
NaN,NaN
-116.32,33.818
-116.31,33.816
NaN,NaN
-117.05,33.839
-117.05,33.834
-117.03,33.825
NaN,NaN
-116.17,33.804
-116.16,33.794
NaN,NaN
-116.27,33.806
-116.27,33.801
NaN,NaN
-116.29,33.803
-116.27,33.797
-116.27,33.796
NaN,NaN
-116.22,33.801
-116.22,33.798
-116.22,33.796
NaN,NaN
-116.21,33.8
-116.2,33.793
NaN,NaN
-117.03,33.824
-117.03,33.817
-117.02,33.81
-117.02,33.809
NaN,NaN
-116.26,33.798
-116.26,33.796
NaN,NaN
-116.96,33.818
-116.95,33.812
NaN,NaN
-117.79,33.838
-117.8,33.836
NaN,NaN
-116.21,33.792
-116.21,33.788
-116.21,33.783
NaN,NaN
-116.27,33.794
-116.26,33.788
-116.25,33.788
NaN,NaN
-116.25,33.786
-116.24,33.781
-116.24,33.779
-116.22,33.771
-116.21,33.758
-116.19,33.744
-116.18,33.733
-116.17,33.727
-116.17,33.725
-116.16,33.722
-116.16,33.715
NaN,NaN
-117.02,33.809
-117.02,33.806
-117,33.791
NaN,NaN
-117.02,33.809
-117.02,33.806
NaN,NaN
-116.9,33.805
-116.89,33.803
NaN,NaN
-116.91,33.804
-116.92,33.803
-116.93,33.804
NaN,NaN
-116.89,33.803
-116.88,33.8
-116.87,33.796
-116.87,33.791
-116.84,33.769
-116.8,33.736
-116.79,33.729
-116.78,33.721
NaN,NaN
-116.2,33.779
-116.2,33.773
NaN,NaN
-117.8,33.822
-117.8,33.819
-117.79,33.816
NaN,NaN
-117.55,33.813
-117.54,33.806
-117.53,33.797
-117.52,33.796
NaN,NaN
-117.53,33.806
-117.52,33.798
-117.51,33.795
-117.51,33.791
-117.51,33.787
NaN,NaN
-116.99,33.787
-116.99,33.779
NaN,NaN
-117.52,33.796
-117.52,33.795
-117.52,33.792
NaN,NaN
-116.13,33.749
-116.13,33.744
NaN,NaN
-116.9,33.773
-116.89,33.767
NaN,NaN
-116.98,33.774
-116.97,33.769
NaN,NaN
-117.51,33.787
-117.51,33.786
-117.5,33.775
NaN,NaN
-117.51,33.787
-117.51,33.784
NaN,NaN
-116.12,33.745
-116.12,33.741
NaN,NaN
-116.16,33.745
-116.16,33.738
NaN,NaN
-116.14,33.744
-116.14,33.74
-116.14,33.737
NaN,NaN
-116.95,33.768
-116.94,33.764
-116.93,33.761
-116.93,33.761
NaN,NaN
-116.15,33.742
-116.15,33.737
-116.15,33.736
NaN,NaN
-117.51,33.779
-117.51,33.776
NaN,NaN
-116.96,33.765
-116.96,33.762
NaN,NaN
-116.13,33.739
-116.13,33.736
NaN,NaN
-116.12,33.738
-116.12,33.732
NaN,NaN
-117.49,33.777
-117.48,33.77
NaN,NaN
-117.51,33.776
-117.5,33.764
NaN,NaN
-116.13,33.731
-116.13,33.73
NaN,NaN
-116.14,33.729
-116.14,33.724
NaN,NaN
-116.12,33.728
-116.12,33.72
-116.12,33.719
NaN,NaN
-116.13,33.728
-116.13,33.722
NaN,NaN
-116.13,33.727
-116.12,33.722
NaN,NaN
-117.41,33.764
-117.4,33.758
-117.38,33.746
-117.37,33.739
NaN,NaN
-116.91,33.751
-116.91,33.746
NaN,NaN
-117.52,33.765
-117.52,33.757
NaN,NaN
-117.5,33.761
-117.49,33.752
NaN,NaN
-117.45,33.755
-117.45,33.751
NaN,NaN
-116.85,33.739
-116.84,33.724
-116.83,33.715
NaN,NaN
-116.89,33.736
-116.89,33.734
-116.89,33.733
-116.88,33.729
-116.88,33.726
-116.87,33.722
-116.86,33.716
-116.84,33.698
-116.84,33.695
NaN,NaN
-116.15,33.712
-116.15,33.71
-116.15,33.709
-116.15,33.706
NaN,NaN
-117.47,33.749
-117.46,33.748
NaN,NaN
-117.49,33.749
-117.48,33.741
NaN,NaN
-116.05,33.706
-116.05,33.703
-116.05,33.698
NaN,NaN
-117.46,33.748
-117.46,33.747
-117.45,33.74
-117.44,33.738
-117.44,33.734
-117.44,33.732
NaN,NaN
-117.44,33.745
-117.44,33.742
NaN,NaN
-116.07,33.7
-116.07,33.695
NaN,NaN
-116.06,33.699
-116.06,33.695
-116.06,33.693
NaN,NaN
-116.78,33.721
-116.76,33.717
-116.73,33.704
NaN,NaN
-116.78,33.721
-116.78,33.719
-116.77,33.709
-116.74,33.702
NaN,NaN
-117.47,33.739
-117.46,33.736
NaN,NaN
-117.47,33.737
-117.46,33.733
-117.46,33.732
NaN,NaN
-116.05,33.693
-116.04,33.686
NaN,NaN
-116.06,33.691
-116.05,33.684
NaN,NaN
-117.44,33.732
-117.44,33.73
-117.43,33.729
NaN,NaN
-116.07,33.69
-116.06,33.686
NaN,NaN
-117.46,33.73
-117.45,33.725
NaN,NaN
-117.42,33.728
-117.41,33.726
-117.41,33.726
NaN,NaN
-117.44,33.726
-117.42,33.72
NaN,NaN
-117.4,33.725
-117.4,33.724
NaN,NaN
-117.44,33.723
-117.43,33.717
NaN,NaN
-116.05,33.679
-116.05,33.672
-116.04,33.67
NaN,NaN
-116.11,33.677
-116.1,33.67
-116.1,33.668
NaN,NaN
-117.42,33.715
-117.41,33.709
NaN,NaN
-116.73,33.696
-116.72,33.692
NaN,NaN
-115.98,33.67
-115.98,33.664
-115.98,33.656
NaN,NaN
-117.39,33.711
-117.38,33.701
NaN,NaN
-115.97,33.666
-115.96,33.659
NaN,NaN
-117.4,33.708
-117.4,33.703
NaN,NaN
-116.72,33.69
-116.71,33.685
NaN,NaN
-116.05,33.668
-116.05,33.664
NaN,NaN
-116.84,33.692
-116.82,33.684
-116.82,33.684
NaN,NaN
-116.04,33.666
-116.04,33.661
NaN,NaN
-116.06,33.666
-116.05,33.655
NaN,NaN
-117.41,33.706
-117.4,33.702
NaN,NaN
-116.7,33.683
-116.7,33.682
-116.69,33.679
NaN,NaN
-116.09,33.662
-116.09,33.659
-116.08,33.652
-116.07,33.639
-116.06,33.636
-116.06,33.634
-116.06,33.633
NaN,NaN
-115.95,33.657
-115.94,33.652
NaN,NaN
-117.34,33.698
-117.34,33.692
-117.34,33.692
NaN,NaN
-117.38,33.697
-117.37,33.691
-117.37,33.687
NaN,NaN
-116.82,33.681
-116.8,33.675
NaN,NaN
-115.94,33.65
-115.93,33.648
-115.93,33.647
NaN,NaN
-117.39,33.695
-117.39,33.691
-117.39,33.685
NaN,NaN
-116.08,33.655
-116.07,33.654
-116.06,33.644
-116.06,33.643
NaN,NaN
-116.03,33.652
-116.03,33.649
-116.03,33.647
NaN,NaN
-117.59,33.693
-117.58,33.682
-117.58,33.68
NaN,NaN
-116.8,33.673
-116.76,33.654
-116.76,33.652
NaN,NaN
-116.03,33.647
-116.03,33.647
NaN,NaN
-117.36,33.682
-117.35,33.674
NaN,NaN
-116.03,33.641
-116.02,33.632
NaN,NaN
-116.06,33.64
-116.05,33.634
-116.05,33.634
NaN,NaN
-117.39,33.68
-117.39,33.669
NaN,NaN
-117.37,33.679
-117.37,33.675
NaN,NaN
-116.79,33.663
-116.78,33.657
-116.78,33.656
NaN,NaN
-117.58,33.68
-117.57,33.679
-117.57,33.673
-117.56,33.665
-117.56,33.658
-117.55,33.647
-117.55,33.645
NaN,NaN
-117.35,33.672
-117.34,33.666
-117.34,33.666
NaN,NaN
-116.06,33.633
-116.05,33.629
-116.04,33.622
-116.04,33.621
-116.03,33.612
NaN,NaN
-116.01,33.628
-116.01,33.623
NaN,NaN
-117.39,33.669
-117.39,33.668
-117.39,33.666
-117.39,33.666
NaN,NaN
-116.76,33.65
-116.75,33.644
-116.74,33.638
-116.73,33.628
-116.72,33.627
-116.71,33.622
-116.7,33.612
-116.69,33.606
-116.69,33.602
-116.69,33.602
-116.68,33.596
-116.68,33.594
NaN,NaN
-117.33,33.663
-117.32,33.658
NaN,NaN
-117.38,33.663
-117.38,33.66
-117.37,33.657
NaN,NaN
-116,33.621
-115.99,33.617
-115.99,33.613
NaN,NaN
-115.98,33.62
-115.98,33.619
-115.97,33.613
-115.97,33.608
-115.95,33.593
-115.95,33.587
-115.94,33.582
-115.94,33.579
NaN,NaN
-115.95,33.614
-115.94,33.607
-115.94,33.605
NaN,NaN
-117.32,33.655
-117.3,33.649
NaN,NaN
-117.37,33.654
-117.37,33.654
-117.36,33.647
NaN,NaN
-116,33.613
-115.98,33.599
-115.97,33.595
NaN,NaN
-115.98,33.611
-115.97,33.605
-115.97,33.601
NaN,NaN
-117.3,33.647
-117.29,33.642
-117.29,33.642
NaN,NaN
-117.34,33.648
-117.32,33.637
NaN,NaN
-116.02,33.608
-116.01,33.604
NaN,NaN
-117.35,33.644
-117.34,33.638
NaN,NaN
-116.71,33.627
-116.7,33.62
NaN,NaN
-116.01,33.602
-116.01,33.6
-116,33.6
NaN,NaN
-115.9,33.598
-115.9,33.589
-115.89,33.583
-115.89,33.58
NaN,NaN
-116.02,33.602
-116.02,33.599
NaN,NaN
-117.28,33.639
-117.28,33.637
-117.27,33.634
NaN,NaN
-115.96,33.598
-115.96,33.59
NaN,NaN
-116.01,33.596
-116,33.592
-116,33.591
NaN,NaN
-115.97,33.595
-115.97,33.593
NaN,NaN
-117.34,33.636
-117.33,33.629
NaN,NaN
-117.33,33.636
-117.32,33.633
NaN,NaN
-115.97,33.593
-115.97,33.587
NaN,NaN
-117.95,33.646
-117.94,33.641
NaN,NaN
-116.72,33.616
-116.71,33.611
-116.7,33.605
NaN,NaN
-115.99,33.591
-115.97,33.578
NaN,NaN
-116.7,33.613
-116.69,33.611
-116.69,33.607
NaN,NaN
-117.32,33.629
-117.32,33.626
-117.31,33.623
NaN,NaN
-116,33.588
-115.99,33.585
NaN,NaN
-117.32,33.627
-117.32,33.623
-117.31,33.62
NaN,NaN
-117.3,33.625
-117.3,33.622
-117.29,33.62
-117.29,33.618
NaN,NaN
-115.89,33.58
-115.89,33.578
-115.89,33.569
-115.89,33.568
NaN,NaN
-116.71,33.605
-116.71,33.601
-116.71,33.6
NaN,NaN
-115.94,33.579
-115.94,33.572
-115.93,33.569
NaN,NaN
-117.27,33.619
-117.26,33.614
-117.25,33.612
NaN,NaN
-117.31,33.618
-117.3,33.616
-117.3,33.612
-117.3,33.612
NaN,NaN
-117.95,33.631
-117.94,33.624
NaN,NaN
-117.86,33.629
-117.86,33.623
NaN,NaN
-117.29,33.609
-117.28,33.603
NaN,NaN
-115.89,33.565
-115.88,33.554
-115.88,33.553
NaN,NaN
-116.67,33.591
-116.67,33.589
-116.66,33.584
NaN,NaN
-115.93,33.565
-115.91,33.548
-115.91,33.538
-115.9,33.535
-115.9,33.528
-115.9,33.526
NaN,NaN
-117.23,33.605
-117.22,33.602
NaN,NaN
-117.85,33.615
-117.85,33.604
-117.84,33.599
-117.84,33.595
-117.83,33.591
-117.82,33.582
-117.82,33.577
-117.82,33.569
-117.81,33.566
-117.81,33.559
NaN,NaN
-117.23,33.6
-117.22,33.598
-117.22,33.597
NaN,NaN
-115.91,33.558
-115.9,33.549
NaN,NaN
-117.28,33.599
-117.27,33.598
-117.27,33.593
-117.27,33.593
NaN,NaN
-117.2,33.596
-117.19,33.594
NaN,NaN
-117.21,33.594
-117.2,33.593
-117.2,33.593
NaN,NaN
-115.96,33.555
-115.95,33.545
NaN,NaN
-116.64,33.577
-116.63,33.574
-116.63,33.574
NaN,NaN
-117.25,33.594
-117.24,33.589
-117.23,33.583
-117.23,33.58
NaN,NaN
-115.88,33.551
-115.88,33.548
-115.88,33.546
-115.88,33.54
NaN,NaN
-117.99,33.61
-117.98,33.601
NaN,NaN
-115.32,33.526
-115.31,33.522
NaN,NaN
-117.21,33.591
-117.2,33.588
-117.2,33.587
-117.2,33.585
NaN,NaN
-117.15,33.589
-117.15,33.589
NaN,NaN
-117.26,33.59
-117.26,33.586
-117.25,33.583
NaN,NaN
-117.17,33.588
-117.17,33.585
-117.16,33.583
NaN,NaN
-116.62,33.571
-116.61,33.566
NaN,NaN
-116.6,33.569
-116.59,33.563
NaN,NaN
-115.34,33.523
-115.31,33.517
-115.29,33.511
NaN,NaN
-115.9,33.544
-115.89,33.531
-115.88,33.524
NaN,NaN
-115.94,33.543
-115.94,33.538
-115.94,33.536
-115.93,33.528
-115.93,33.526
NaN,NaN
-117.16,33.581
-117.15,33.578
-117.14,33.577
NaN,NaN
-117.97,33.598
-117.97,33.59
NaN,NaN
-116.63,33.565
-116.62,33.559
NaN,NaN
-117.19,33.58
-117.18,33.574
-117.18,33.571
NaN,NaN
-117.25,33.58
-117.24,33.576
-117.24,33.575
-117.24,33.572
-117.24,33.572
-117.23,33.569
-117.23,33.562
NaN,NaN
-115.87,33.536
-115.87,33.526
NaN,NaN
-115.62,33.526
-115.65,33.518
-115.66,33.518
NaN,NaN
-116.59,33.56
-116.59,33.556
-116.59,33.554
NaN,NaN
-117.14,33.575
-117.13,33.57
NaN,NaN
-117.23,33.576
-117.21,33.566
-117.2,33.55
-117.19,33.546
NaN,NaN
-115.29,33.509
-115.28,33.504
-115.28,33.504
NaN,NaN
-116.61,33.556
-116.61,33.554
-116.61,33.551
NaN,NaN
-117.25,33.574
-117.24,33.57
-117.24,33.569
NaN,NaN
-117.18,33.571
-117.17,33.569
-117.16,33.565
-117.16,33.564
NaN,NaN
-117.12,33.568
-117.12,33.564
-117.11,33.562
NaN,NaN
-117.21,33.571
-117.21,33.568
-117.2,33.565
-117.2,33.563
NaN,NaN
-117.09,33.566
-117.07,33.561
NaN,NaN
-115.27,33.502
-115.26,33.495
NaN,NaN
-116.61,33.551
-116.6,33.548
NaN,NaN
-117.16,33.564
-117.17,33.564
NaN,NaN
-116.6,33.548
-116.59,33.546
-116.59,33.543
-116.58,33.537
-116.58,33.536
-116.57,33.531
-116.57,33.528
-116.56,33.523
-116.55,33.516
-116.55,33.516
NaN,NaN
-116.6,33.548
-116.6,33.548
NaN,NaN
-115.86,33.522
-115.86,33.512
NaN,NaN
-117.24,33.565
-117.23,33.556
NaN,NaN
-116.6,33.548
-116.6,33.545
-116.59,33.537
-116.59,33.533
NaN,NaN
-117.17,33.564
-117.17,33.562
NaN,NaN
-117.07,33.558
-117.06,33.553
NaN,NaN
-116.54,33.542
-116.54,33.54
-116.54,33.537
NaN,NaN
-117.25,33.562
-117.25,33.558
-117.24,33.553
NaN,NaN
-117.22,33.559
-117.21,33.551
NaN,NaN
-117.24,33.559
-117.24,33.555
-117.24,33.553
-117.23,33.553
NaN,NaN
-117.16,33.555
-117.15,33.554
NaN,NaN
-117.05,33.551
-117.04,33.547
NaN,NaN
-116.54,33.537
-116.54,33.535
-116.54,33.532
-116.52,33.524
-116.52,33.52
-116.51,33.519
NaN,NaN
-117.86,33.569
-117.86,33.565
-117.86,33.562
NaN,NaN
-117.23,33.553
-117.22,33.549
-117.22,33.546
NaN,NaN
-116.59,33.533
-116.58,33.529
NaN,NaN
-115.86,33.507
-115.85,33.505
-115.85,33.498
NaN,NaN
-117.04,33.545
-117.02,33.541
NaN,NaN
-117.23,33.549
-117.23,33.547
-117.23,33.545
NaN,NaN
-117.24,33.549
-117.24,33.543
-117.24,33.541
NaN,NaN
-117.21,33.547
-117.21,33.544
NaN,NaN
-116.58,33.529
-116.57,33.523
-116.57,33.516
NaN,NaN
-117.22,33.546
-117.22,33.545
NaN,NaN
-117.22,33.546
-117.22,33.544
-117.22,33.538
-117.21,33.534
-117.21,33.528
NaN,NaN
-117.23,33.545
-117.23,33.543
-117.23,33.54
-117.23,33.539
NaN,NaN
-117.23,33.545
-117.23,33.541
-117.23,33.539
NaN,NaN
-117.02,33.539
-117.01,33.535
-117.01,33.535
NaN,NaN
-117.85,33.558
-117.85,33.555
NaN,NaN
-117.19,33.542
-117.18,33.536
NaN,NaN
-117.21,33.542
-117.21,33.533
-117.21,33.532
-117.21,33.531
NaN,NaN
-115.9,33.5
-115.9,33.493
-115.89,33.491
-115.88,33.483
-115.88,33.479
-115.86,33.466
-115.86,33.464
NaN,NaN
-117.24,33.54
-117.25,33.538
-117.25,33.537
NaN,NaN
-115.85,33.495
-115.85,33.49
-115.84,33.489
-115.84,33.487
-115.84,33.484
NaN,NaN
-115.26,33.47
-115.25,33.465
NaN,NaN
-116.51,33.517
-116.5,33.514
NaN,NaN
-117.2,33.536
-117.19,33.523
-117.19,33.523
NaN,NaN
-117.22,33.536
-117.22,33.532
NaN,NaN
-116.49,33.514
-116.48,33.511
NaN,NaN
-116.55,33.516
-116.55,33.515
-116.55,33.511
-116.55,33.509
NaN,NaN
-116.47,33.509
-116.46,33.505
-116.46,33.505
NaN,NaN
-117.2,33.529
-117.19,33.521
NaN,NaN
-116.55,33.509
-116.55,33.507
-116.54,33.502
-116.54,33.5
NaN,NaN
-116.44,33.505
-116.43,33.497
-116.42,33.497
NaN,NaN
-117.22,33.527
-117.22,33.525
NaN,NaN
-116.45,33.504
-116.44,33.499
NaN,NaN
-116.97,33.518
-116.97,33.512
-116.97,33.508
NaN,NaN
-115.84,33.48
-115.83,33.474
-115.83,33.471
NaN,NaN
-116.99,33.517
-116.99,33.513
-116.99,33.511
-117.01,33.499
-117.02,33.492
-117.02,33.491
NaN,NaN
-117.21,33.522
-117.21,33.519
NaN,NaN
-116.44,33.498
-116.43,33.492
NaN,NaN
-117.19,33.519
-117.19,33.517
NaN,NaN
-116.54,33.5
-116.54,33.495
NaN,NaN
-116.42,33.495
-116.41,33.487
NaN,NaN
-117.19,33.517
-117.19,33.516
NaN,NaN
-117.19,33.517
-117.18,33.515
-117.18,33.514
NaN,NaN
-117.19,33.516
-117.19,33.513
-117.19,33.512
NaN,NaN
-117.18,33.514
-117.18,33.511
NaN,NaN
-117.16,33.513
-117.14,33.502
-117.13,33.491
-117.12,33.48
-117.11,33.474
-117.11,33.472
NaN,NaN
-116.54,33.495
-116.54,33.492
-116.53,33.487
-116.53,33.486
-116.52,33.482
-116.52,33.481
NaN,NaN
-116.97,33.507
-116.97,33.503
NaN,NaN
-117.19,33.512
-117.18,33.508
NaN,NaN
-116.42,33.489
-116.41,33.483
-116.41,33.482
NaN,NaN
-115.83,33.468
-115.82,33.455
NaN,NaN
-117.17,33.508
-117.17,33.506
-117.16,33.503
NaN,NaN
-116.41,33.485
-116.39,33.479
-116.39,33.478
NaN,NaN
-117.18,33.505
-117.17,33.497
-117.16,33.49
-117.15,33.487
-117.15,33.487
NaN,NaN
-116.94,33.498
-116.93,33.493
-116.93,33.493
NaN,NaN
-116.41,33.479
-116.41,33.477
NaN,NaN
-115.85,33.459
-115.84,33.452
-115.83,33.448
NaN,NaN
-116.52,33.481
-116.51,33.479
-116.5,33.477
-116.49,33.476
-116.49,33.476
NaN,NaN
-116.52,33.481
-116.52,33.48
-116.52,33.476
-116.52,33.474
NaN,NaN
-116.49,33.476
-116.49,33.473
NaN,NaN
-117.01,33.489
-117.01,33.487
-117,33.486
NaN,NaN
-116.66,33.478
-116.65,33.468
-116.65,33.459
NaN,NaN
-116.54,33.474
-116.53,33.469
NaN,NaN
-116.49,33.473
-116.47,33.465
NaN,NaN
-116.97,33.484
-116.97,33.481
-116.97,33.476
-116.97,33.472
-116.97,33.471
NaN,NaN
-116.93,33.483
-116.92,33.482
NaN,NaN
-116.36,33.465
-116.34,33.455
NaN,NaN
-117.15,33.487
-117.14,33.484
NaN,NaN
-117.15,33.487
-117.15,33.483
-117.14,33.474
-117.14,33.469
-117.14,33.466
NaN,NaN
-116.49,33.467
-116.49,33.462
-116.49,33.461
-116.49,33.46
-116.5,33.46
-116.5,33.459
NaN,NaN
-116.38,33.463
-116.38,33.462
-116.38,33.458
-116.37,33.457
-116.37,33.457
NaN,NaN
-116.47,33.465
-116.47,33.463
NaN,NaN
-117.01,33.48
-117.01,33.47
-117.01,33.467
NaN,NaN
-115.83,33.441
-115.81,33.422
NaN,NaN
-116.47,33.463
-116.46,33.46
-116.46,33.46
NaN,NaN
-116.93,33.476
-116.92,33.472
-116.87,33.456
-116.86,33.451
NaN,NaN
-116.48,33.462
-116.49,33.455
NaN,NaN
-116.18,33.451
-116.17,33.443
NaN,NaN
-117.14,33.481
-117.13,33.474
NaN,NaN
-116.46,33.46
-116.45,33.458
-116.44,33.45
-116.42,33.432
-116.41,33.43
NaN,NaN
-116.46,33.46
-116.46,33.456
-116.45,33.452
-116.44,33.449
NaN,NaN
-116.36,33.454
-116.35,33.451
NaN,NaN
-117.06,33.475
-117.06,33.473
NaN,NaN
-116.47,33.457
-116.48,33.45
-116.48,33.444
-116.48,33.442
NaN,NaN
-116.34,33.452
-116.33,33.442
NaN,NaN
-117.06,33.473
-117.06,33.472
-117.06,33.469
NaN,NaN
-117.04,33.47
-117.04,33.467
NaN,NaN
-116.35,33.449
-116.34,33.446
NaN,NaN
-117.11,33.472
-117.11,33.471
-117.1,33.466
NaN,NaN
-117.12,33.472
-117.12,33.47
-117.12,33.467
-117.11,33.464
NaN,NaN
-117.06,33.469
-117.06,33.468
NaN,NaN
-117.01,33.467
-117.01,33.463
NaN,NaN
-116.17,33.439
-116.16,33.43
NaN,NaN
-116.64,33.453
-116.63,33.446
-116.63,33.443
-116.63,33.439
-116.63,33.436
-116.63,33.435
-116.62,33.43
NaN,NaN
-117,33.463
-117.01,33.463
NaN,NaN
-117.01,33.463
-117.01,33.461
-117.02,33.451
NaN,NaN
-117,33.463
-117,33.46
NaN,NaN
-116.91,33.458
-116.89,33.445
-116.88,33.435
-116.88,33.43
-116.88,33.425
-116.87,33.425
NaN,NaN
-115.32,33.401
-115.31,33.393
NaN,NaN
-116.32,33.44
-116.31,33.438
-116.31,33.437
NaN,NaN
-115.8,33.42
-115.78,33.408
NaN,NaN
-117.07,33.462
-117.07,33.46
NaN,NaN
-117.13,33.463
-117.12,33.455
NaN,NaN
-117.05,33.461
-117.04,33.46
NaN,NaN
-117.11,33.462
-117.1,33.455
NaN,NaN
-116.3,33.437
-116.29,33.435
NaN,NaN
-116.99,33.457
-116.99,33.456
NaN,NaN
-116.5,33.443
-116.5,33.441
-116.5,33.438
-116.48,33.429
-116.46,33.418
-116.45,33.403
-116.43,33.388
-116.42,33.385
-116.41,33.377
NaN,NaN
-116.44,33.44
-116.45,33.436
-116.46,33.436
NaN,NaN
-116.99,33.456
-116.99,33.454
NaN,NaN
-116.88,33.452
-116.86,33.446
-116.86,33.445
NaN,NaN
-117.08,33.456
-117.07,33.452
NaN,NaN
-116.99,33.454
-116.99,33.452
-116.98,33.451
NaN,NaN
-116.99,33.454
-116.99,33.453
-117,33.442
-117,33.434
NaN,NaN
-116.32,33.433
-116.33,33.43
NaN,NaN
-116.85,33.449
-116.85,33.447
NaN,NaN
-116.16,33.427
-116.15,33.417
NaN,NaN
-117.03,33.453
-117.04,33.453
NaN,NaN
-117.04,33.453
-117.03,33.449
NaN,NaN
-117.04,33.453
-117.04,33.444
-117.05,33.439
NaN,NaN
-117.12,33.453
-117.11,33.447
NaN,NaN
-117.09,33.452
-117.09,33.448
-117.08,33.445
NaN,NaN
-116.98,33.448
-116.98,33.446
NaN,NaN
-116.33,33.428
-116.33,33.428
NaN,NaN
-116.34,33.426
-116.34,33.425
NaN,NaN
-115.78,33.405
-115.77,33.396
NaN,NaN
-117.05,33.444
-117.05,33.441
-117.05,33.433
-117.05,33.43
NaN,NaN
-117.1,33.444
-117.1,33.441
-117.09,33.438
-117.09,33.438
NaN,NaN
-116.4,33.423
-116.38,33.416
-116.38,33.414
NaN,NaN
-117.08,33.442
-117.07,33.436
-117.07,33.433
NaN,NaN
-116.15,33.413
-116.14,33.404
NaN,NaN
-115.76,33.398
-115.75,33.392
-115.74,33.383
NaN,NaN
-116.42,33.422
-116.41,33.42
NaN,NaN
-115.76,33.393
-115.76,33.39
-115.75,33.378
-115.73,33.37
NaN,NaN
-116.44,33.416
-116.43,33.406
-116.43,33.401
NaN,NaN
-116.87,33.425
-116.86,33.421
NaN,NaN
-116.87,33.425
-116.87,33.422
-116.87,33.418
-116.86,33.414
-116.84,33.403
-116.83,33.396
NaN,NaN
-116.37,33.409
-116.36,33.404
-116.34,33.394
-116.34,33.392
-116.33,33.39
-116.33,33.386
NaN,NaN
-117.05,33.43
-117.05,33.427
-117.05,33.427
NaN,NaN
-117.07,33.428
-117.07,33.427
-117.07,33.427
NaN,NaN
-117.05,33.427
-117.05,33.424
-117.04,33.421
-117.04,33.418
-117.04,33.416
NaN,NaN
-117.07,33.427
-117.07,33.424
-117.06,33.421
-117.06,33.419
NaN,NaN
-117.06,33.416
-117.05,33.411
-117.05,33.408
NaN,NaN
-116.42,33.395
-116.41,33.388
-116.4,33.383
NaN,NaN
-117.04,33.412
-117.04,33.409
-117.03,33.403
NaN,NaN
